"Format","AiM CSV File"
"Session","RIM B"
"Vehicle","RotaxMax2"
"Racer","None"
"Championship",""
"Comment",""
"Date","Sunday, November 9, 2025"
"Time","1:04 PM"
"Sample Rate","20"
"Duration","840.987"
"Segment","Session"
"Beacon Markers","81.664","145.572","207.123","267.327","326.935","385.842","444.939","504.416","564.021","622.906","682.818","742.315","814.01","840.987"
"Segment Times","1:21.664","1:03.908","1:01.551","1:00.204","0:59.608","0:58.907","0:59.097","0:59.477","0:59.605","0:58.885","0:59.912","0:59.497","1:11.695","0:26.977"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","MagnetomX","MagnetomY","MagnetomZ","Internal Battery","RPM","Calculated Gear","Distance on GPS Speed"
"191.600","61.8411","15","-1.4873","-0.4838","-1.8529","99.2251","-48.4270","410.2255","6.0000","0.2000","20.3240","41.56722024","44.94826817","-0.5815","-1.5752","-0.5347","-16.0039","2.0724","-33.3328","-477.4000","332.5625","175.0000","3.9591","7794.6250","4.5188","3356.9016"
"191.650","61.3684","15","-1.5441","-0.3712","-1.9456","96.4677","-51.0035","410.1716","6.0000","0.2000","19.1498","41.56722036","44.94827871","-0.5544","-1.7881","-0.7471","-136.0906","3.2992","-66.0125","-484.5375","321.7125","181.0000","3.9591","7809.0000","4.4600","3357.7568"
"191.700","60.5690","15","-1.5724","-0.2568","-2.1000","93.5833","-52.5271","410.1023","6.0000","0.2083","18.3522","41.56722086","44.94828916","-0.3213","-1.9004","-1.0693","-164.8313","1.1047","-73.7750","-512.3375","322.9125","163.5938","3.9590","7726.6748","4.4012","3358.6033"
"191.750","59.5089","15","-1.5632","-0.1974","-2.2756","91.0289","-52.6521","410.0127","6.0075","0.2200","17.9881","41.56722159","44.94829933","-0.2935","-1.3730","-1.2534","-76.3781","-7.0648","-46.9875","-537.8250","326.3625","145.7375","3.9593","7769.5000","4.3424","3359.4375"
"191.800","58.4803","15","-1.5449","-0.2085","-2.3642","89.1981","-52.3851","409.9576","6.1000","0.2265","17.7673","41.56722229","44.94830903","-0.3501","-1.3574","-1.0928","52.1527","-6.9418","-24.8555","-560.0750","324.0750","137.2500","3.9596","7707.3999","4.2835","3360.2576"
"191.850","58.3249","15","-1.5274","-0.2454","-2.2906","86.8163","-52.1666","409.9422","6.1000","0.2457","17.7943","41.56722350","44.94831893","-0.3574","-1.5249","-0.6655","105.6000","-2.8812","-23.8883","-574.0750","318.7000","136.1938","3.9599","7811.9502","4.2247","3361.0681"
"191.900","58.9317","15","-1.5892","-0.2535","-2.1402","84.0748","-54.7316","409.9512","6.1000","0.2582","17.1368","41.56722528","44.94832903","-0.4932","-1.6621","-0.4993","105.9437","2.2597","-33.0320","-581.3750","303.8500","148.5625","3.9602","8034.0000","4.1659","3361.8821"
"191.950","58.9213","15","-1.6387","-0.3007","-2.2426","80.7123","-56.9247","409.8952","6.1000","0.2907","16.4737","41.56722770","44.94833906","-0.4021","-1.8120","-0.6846","54.4000","-1.1230","-50.1000","-585.9000","289.7750","159.6375","3.9605","8087.9502","4.1071","3362.6995"
"192.000","57.7362","15","-1.7175","-0.2763","-2.2548","77.9606","-60.2682","409.8743","6.1000","0.3000","15.2469","41.56723005","44.94834825","-0.4968","-2.6582","-0.6235","-2.7614","-20.1570","-45.6609","-591.3750","273.8250","161.2625","3.9608","7662.6250","4.0482","3363.5100"
"192.050","56.3660","15","-1.7704","-0.2306","-2.2370","74.6946","-62.7184","409.8587","6.1000","0.2943","14.3035","41.56723279","44.94835704","-0.6138","-2.0542","-0.2239","53.7828","-21.7188","-12.8984","-596.4000","261.5875","161.2875","3.9611","7528.9751","4.0053","3364.3013"
"192.100","55.8945","15","-1.8289","-0.1358","-2.1234","71.2668","-65.3227","409.8692","6.1000","0.2900","13.6184","41.56723606","44.94836576","-0.5532","-1.5605","-0.3147","69.0312","-9.0008","-13.9207","-602.8750","250.3500","170.2750","3.9614","7672.2002","4.0347","3365.0811"
"192.150","55.8286","15","-1.8924","-0.1088","-2.0121","67.2990","-67.9587","409.8919","6.1000","0.2993","13.0747","41.56723998","44.94837435","-0.5991","-1.6763","-0.2767","-48.2094","-5.3943","-42.0297","-608.6250","243.0188","177.9625","3.9617","7740.1250","4.0641","3365.8569"
"192.200","55.9560","15","-1.9710","-0.1573","-1.9265","64.1158","-71.1432","409.8810","6.1000","0.2867","12.5180","41.56724402","44.94838277","-0.5386","-2.0410","-0.3679","-133.8406","-7.2662","-53.7266","-618.2500","240.5312","172.9375","3.9620","7401.2998","4.0935","3366.6333"
"192.250","55.7414","15","-1.9927","-0.1658","-1.9151","61.1469","-72.4037","409.8595","6.1000","0.2800","12.2528","41.56724818","44.94839079","-0.2452","-2.2236","-0.5759","-94.6375","-10.2566","-27.2852","-628.3500","239.9312","163.8750","3.9623","7265.7251","4.1229","3367.4089"
"192.300","55.3182","15","-1.9179","-0.1017","-2.0459","57.6957","-70.1570","409.8006","6.1000","0.3047","12.5492","41.56725267","44.94839838","-0.4270","-1.9941","-0.3137","-16.4391","-5.8307","-1.0062","-634.8750","241.2125","159.1938","3.9626","7254.1250","4.1524","3368.1802"
"192.350","55.0342","14","-1.8451","0.0375","-2.1463","54.3630","-67.7960","409.7324","6.1000","0.3192","12.9196","41.56725747","44.94840563","-0.4432","-1.8647","-0.7415","-95.0188","10.1230","-18.3809","-638.2250","243.8313","156.7563","3.9629","7502.1001","4.1818","3368.9473"
"192.400","55.5452","15","-1.7765","0.1635","-2.0741","50.7377","-65.2457","409.7312","6.1000","0.3100","13.5492","41.56726290","44.94841274","-0.2113","-1.9287","-0.7451","-265.2125","8.5957","-53.0875","-638.0250","255.4375","149.4438","3.9632","7478.1250","4.2112","3369.7156"
"192.450","55.5725","15","-1.7151","0.2337","-2.0184","47.1767","-62.7195","409.7085","6.1000","0.3100","14.1019","41.56726836","44.94841926","-0.4238","-1.2310","-0.7534","-287.1375","-1.3877","-61.1859","-638.1250","268.4375","140.2688","3.9635","7255.9248","4.2406","3370.4873"
"192.500","55.4493","15","-1.6439","0.2410","-2.0178","43.8271","-59.7371","409.6825","6.1000","0.3183","14.7731","41.56727397","44.94842530","-0.7134","-1.0088","-1.4961","-87.4187","8.0393","-42.4703","-655.5250","274.6625","123.2344","3.9638","7277.8252","4.2700","3371.2583"
"192.550","55.6228","16","-1.6447","0.2663","-2.1878","40.4755","-59.3727","409.5905","6.1000","0.3270","14.9103","41.56727993","44.94843097","-0.5889","-1.5117","-1.6387","64.8250","21.5039","-29.9289","-676.2500","276.0500","107.3344","3.9641","7626.0249","4.2994","3372.0308"
"192.600","57.0840","16","-1.6548","0.3012","-2.1570","38.7852","-59.2931","409.5548","6.1000","0.2835","15.3225","41.56728620","44.94843708","-0.3408","-1.5957","-1.5479","1.4749","20.7828","-46.6844","-678.1000","266.0375","114.8719","3.9644","7863.6748","4.3288","3372.8132"
"192.650","58.0678","15","-1.6868","0.3328","-1.9928","36.6286","-59.9313","409.5669","6.1000","0.2700","15.4206","41.56729263","44.94844278","-0.3696","-1.3911","-1.5835","-36.5602","11.5578","-53.9734","-672.5500","252.7250","130.3438","3.9647","7809.8750","4.3582","3373.6138"
"192.700","58.1952","16","-1.6651","0.3547","-1.8888","33.2357","-58.6180","409.5774","6.1000","0.2948","15.8007","41.56729921","44.94844758","-0.5342","-1.5967","-1.3975","103.7406","10.1883","-35.0781","-673.9250","240.6250","137.4062","3.9650","7855.8252","4.3876","3374.4214"
"192.750","58.4067","15","-1.6472","0.3541","-1.8718","29.6927","-57.4169","409.5512","6.1000","0.2993","16.1899","41.56730605","44.94845169","-0.1775","-2.0771","-0.8518","157.5000","11.0063","-26.4664","-678.4500","230.0312","139.4312","3.9647","8074.4751","4.4171","3375.2314"
"192.800","58.9035","15","-1.6983","0.3158","-1.7938","27.0313","-58.6370","409.5531","6.1000","0.2900","15.9878","41.56731300","44.94845578","-0.0836","-2.1309","-0.7305","12.6402","-1.2060","-38.5406","-678.0500","212.9187","138.5312","3.9644","7973.9751","4.4465","3376.0459"
"192.850","59.4289","16","-1.7574","0.2951","-1.6894","23.6927","-60.1700","409.5541","6.1000","0.2957","15.7195","41.56732024","44.94845915","-0.1136","-1.5410","-0.6340","-62.7750","-11.2004","-36.5047","-675.7750","196.2812","136.9000","3.9641","7831.3252","4.4759","3376.8682"
"192.900","59.9505","15","-1.8235","0.2781","-1.7026","19.8449","-61.9603","409.5145","6.1000","0.3165","15.3992","41.56732767","44.94846183","-0.4094","-1.3311","-0.5684","41.0982","-8.7504","-20.2172","-678.4000","189.7063","136.8625","3.9638","7929.8750","4.5053","3377.6973"
"192.950","60.3130","15","-1.8379","0.2131","-1.7280","16.7667","-62.0186","409.4919","6.1000","0.3170","15.4778","41.56733507","44.94846410","-0.3052","-1.7700","-0.4772","28.1431","-0.7824","-27.1508","-684.1750","187.8313","137.7812","3.9635","8038.7500","4.5347","3378.5322"
"193.000","60.7184","15","-1.7838","0.2026","-1.7120","14.7986","-59.8909","409.4594","6.1000","0.2735","16.1354","41.56734263","44.94846634","-0.1586","-1.8486","-0.5825","-160.2812","-2.8528","-50.3250","-684.5500","185.8062","142.7250","3.9632","7839.7749","4.5641","3379.3723"
"193.050","61.1361","15","-1.6908","0.2397","-1.7227","12.6102","-56.4885","409.4404","6.1000","0.2542","17.2249","41.56735023","44.94846805","-0.3440","-1.3384","-1.0439","-240.5375","-5.2400","-62.6109","-681.5500","183.0375","150.1500","3.9629","7674.5498","4.5935","3380.2190"
"193.100","61.3271","15","-1.5574","0.2743","-1.7615","9.6332","-51.7151","409.4070","6.1000","0.2582","18.8736","41.56735777","44.94846908","-0.3433","-1.2139","-1.4902","-138.4062","2.4438","-54.4703","-679.5500","183.2188","150.4312","3.9626","7790.1499","4.6229","3381.0691"
"193.150","61.1690","15","-1.5061","0.2800","-1.7934","5.9994","-49.6532","409.3824","6.1000","0.2800","19.6067","41.56736533","44.94846927","-0.0115","-1.2134","-1.3096","-40.9070","7.5861","-39.6953","-678.7750","185.2250","145.7563","3.9623","8010.7251","4.6524","3381.9202"
"193.200","61.7168","15","-1.5433","0.2606","-1.7303","3.5158","-50.5115","409.3777","6.1000","0.2735","19.4461","41.56737308","44.94846915","-0.1226","-1.1113","-1.2988","28.4424","7.3045","-31.1984","-677.0500","184.0562","144.4937","3.9620","8144.3252","4.6818","3382.7734"
"193.250","62.3425","15","-1.5566","0.2318","-1.6873","1.5164","-50.6187","409.3632","6.1000","0.2485","19.6017","41.56738095","44.94846894","-0.2584","-1.2427","-1.0486","140.5156","4.0224","-15.6160","-674.7750","180.0437","145.8625","3.9617","8219.0498","4.7112","3383.6355"
"193.300","62.7700","15","-1.5356","0.2104","-1.6437","-0.2345","-49.6487","409.3485","6.1000","0.2317","20.1217","41.56738884","44.94846841","-0.1086","-1.4268","-0.6396","183.7625","-2.7821","-4.8156","-679.3250","165.7937","143.7063","3.9614","8309.9004","4.7406","3384.5051"
"193.350","63.8142","15","-1.5498","0.2343","-1.6485","-2.6083","-49.8475","409.3207","6.1000","0.2300","20.3748","41.56739699","44.94846727","-0.1256","-1.6919","-0.5999","52.0195","-6.5469","-18.2523","-688.6250","144.3813","138.9937","3.9611","8265.2998","4.7700","3385.3843"
"193.400","64.4459","15","-1.5757","0.2468","-1.7283","-5.8141","-50.3865","409.2702","6.1000","0.2300","20.3564","41.56740499","44.94846524","-0.2529","-1.5908","-0.8540","-101.2172","-3.4944","-37.4984","-688.5750","133.7688","141.3750","3.9608","8208.5996","4.7994","3386.2744"
"193.450","64.1398","15","-1.5386","0.2226","-1.7395","-8.7516","-48.9007","409.2469","6.1000","0.2300","20.8753","41.56741269","44.94846281","-0.2016","-1.5063","-1.0164","-152.9438","-3.9101","-44.1125","-682.3750","130.5125","148.8188","3.9605","8115.5249","4.8288","3387.1670"
"193.500","63.9050","16","-1.4768","0.1860","-1.7585","-11.0945","-46.6859","409.2216","6.1000","0.2383","21.7856","41.56742026","44.94846012","-0.2559","-1.2979","-1.1094","-109.5156","-5.9828","-34.4688","-675.1750","134.6000","154.7563","3.9602","8097.8750","4.8582","3388.0564"
"193.550","64.0196","15","-1.4769","0.1853","-1.8527","-13.1980","-46.4822","409.1650","6.1000","0.2515","21.9203","41.56742792","44.94845723","-0.2809","-1.1763","-1.0129","-23.5383","-1.8392","-21.9188","-667.6000","142.5125","159.4375","3.9599","8235.4248","4.8876","3388.9451"
"193.600","64.5222","15","-1.5400","0.2206","-1.9247","-15.5927","-48.2518","409.1006","6.1000","0.2765","21.2822","41.56743562","44.94845370","-0.2351","-1.1953","-0.9336","3.8674","1.4672","-22.3914","-662.1250","141.8687","160.8687","3.9596","8345.7002","4.9171","3389.8374"
"193.650","65.3363","15","-1.5587","0.2575","-1.8720","-17.6339","-48.5714","409.0889","6.1000","0.2785","21.4089","41.56744331","44.94844989","-0.2860","-1.4131","-1.1465","-6.8500","0.5255","-25.9930","-656.8250","131.6187","160.2063","3.9593","8354.7998","4.9465","3390.7397"
"193.700","65.8854","15","-1.4643","0.2946","-1.8069","-19.6343","-45.3445","409.0791","6.1000","0.2535","23.1252","41.56745096","44.94844565","-0.4446","-1.2754","-1.2109","7.7678","0.1370","-16.3781","-652.6000","123.6500","159.3938","3.9590","8347.0000","4.9759","3391.6514"
"193.750","66.3766","15","-1.3236","0.3358","-1.7747","-21.8897","-40.6827","409.0636","6.1000","0.2385","25.9672","41.56745859","44.94844092","-0.3987","-1.0684","-1.1621","12.9977","2.9035","-7.1293","-648.5500","117.3094","158.2625","3.9591","8386.1504","5.0056","3392.5696"
"193.800","66.9297","15","-1.1845","0.3699","-1.7848","-24.1374","-36.1006","409.0375","6.1000","0.2167","29.5069","41.56746605","44.94843577","-0.1649","-0.9409","-1.0967","-27.5820","0.6388","-7.6117","-644.6000","116.6406","158.0000","3.9593","8391.6504","5.0369","3393.4949"
"193.850","67.7547","15","-1.0672","0.4113","-1.7414","-25.9621","-32.2142","409.0237","6.1000","0.2042","33.4744","41.56747360","44.94843037","-0.3356","-0.7397","-1.0898","-46.8563","-2.7658","-11.9391","-639.3250","121.7188","158.3625","3.9594","8376.2998","5.0681","3394.4309"
"193.900","68.5301","15","-1.0191","0.4249","-1.6645","-27.5616","-30.4352","409.0189","6.1000","0.1835","35.8364","41.56748106","44.94842464","-0.5356","-0.5405","-1.0635","-29.0625","1.2435","-13.2941","-635.0750","123.8094","163.2063","3.9596","8454.5498","5.0994","3395.3774"
"193.950","69.1308","15","-0.9428","0.3758","-1.6811","-28.8758","-27.8585","408.9782","6.1000","0.1593","39.4943","41.56748862","44.94841880","-0.3352","-0.5593","-1.0952","-27.6070","-0.0470","-15.1844","-630.3250","122.1281","174.8125","3.9597","8485.5996","5.1306","3396.3330"
"194.000","69.5181","15","-0.7831","0.3545","-1.7172","-29.7068","-22.9303","408.9277","6.1000","0.1435","48.2513","41.56749613","44.94841281","-0.3455","-0.4631","-1.0967","-32.2078","-2.7541","-18.7852","-629.4750","122.3969","178.2750","3.9599","8533.2500","5.1619","3397.2954"
"194.050","69.9552","15","-0.6432","0.3405","-1.6682","-30.5620","-18.6668","408.9196","6.0425","0.1243","59.6445","41.56750355","44.94840661","-0.3560","-0.4598","-1.0068","-15.1605","0.5232","-18.6055","-631.7250","125.8750","172.6125","3.9600","8634.9004","5.1931","3398.2644"
"194.100","70.8339","15","-0.5854","0.3323","-1.5551","-31.2898","-16.8412","408.9368","6.0000","0.1200","66.9403","41.56751104","44.94840021","-0.0845","-0.5259","-0.7261","-8.9504","-0.7751","-17.8039","-631.0500","126.5875","170.2437","3.9602","8727.3496","5.2244","3399.2417"
"194.150","71.2170","15","-0.5610","0.3217","-1.5032","-32.2475","-16.0084","408.9302","6.0000","0.1100","70.8037","41.56751849","44.94839355","-0.1257","-0.5338","-0.6792","-2.5899","-5.0822","-20.2914","-625.1000","123.6813","173.2563","3.9603","8803.2754","5.2556","3400.2278"
"194.200","71.8276","15","-0.5749","0.3076","-1.4792","-33.2086","-16.2753","408.9055","6.0000","0.1067","70.2395","41.56752591","44.94838671","-0.5312","-0.8911","-0.8301","24.9000","0.5676","-20.6586","-621.5500","119.0656","174.1375","3.9605","8945.0254","5.2869","3401.2209"
"194.250","72.5975","15","-0.6347","0.3024","-1.4875","-34.2102","-17.8318","408.8640","6.0000","0.1058","64.7957","41.56753332","44.94837966","-0.3977","-1.0537","-0.9841","22.4391","5.5992","-18.3242","-619.7750","111.6531","171.7312","3.9606","9022.2002","5.3181","3402.2246"
"194.300","73.2660","15","-0.7181","0.3025","-1.5152","-34.8738","-20.0313","408.8280","6.0000","0.1100","58.2120","41.56754083","44.94837241","-0.4082","-0.8843","-1.1270","-2.6854","0.1241","-12.6762","-617.1000","106.9563","170.5063","3.9608","9005.9004","5.3494","3403.2373"
"194.350","73.5702","15","-0.7756","0.3175","-1.4753","-35.6532","-21.4790","408.8081","6.0000","0.1100","54.5139","41.56754820","44.94836506","-0.2954","-0.5820","-0.9563","-1.7331","-1.0964","-6.8545","-610.1500","102.9094","171.6000","3.9609","9036.9502","5.3806","3404.2568"
"194.400","73.8022","15","-0.8171","0.2948","-1.5095","-37.1722","-22.4613","408.7696","6.0000","0.1100","52.2944","41.56755524","44.94835711","-0.1163","-0.3865","-0.6255","6.7023","-3.8834","-6.2268","-605.5500","101.0156","172.6062","3.9611","9123.5000","5.4119","3405.2798"
"194.450","74.3170","15","-0.8336","0.2608","-1.5016","-38.7657","-22.7604","408.7379","6.0000","0.1100","51.9672","41.56756218","44.94834888","-0.4724","-0.8247","-0.8113","-5.8459","-1.6809","-13.1914","-603.7750","101.8500","173.3625","3.9612","9218.0752","5.4431","3406.3088"
"194.500","74.9436","15","-0.8124","0.2405","-1.4844","-39.7216","-22.0480","408.7182","6.0000","0.1018","54.0986","41.56756921","44.94834058","-0.4841","-0.6802","-1.1826","-22.7188","3.9347","-10.6922","-602.5250","103.3375","173.7437","3.9614","9186.8750","5.4744","3407.3455"
"194.550","75.5105","15","-0.7719","0.2305","-1.4685","-40.4018","-20.8347","408.6869","6.0000","0.1000","57.6819","41.56757637","44.94833218","-0.4523","-0.4922","-1.3564","-28.0305","-0.3287","-9.7328","-598.8250","105.8594","174.3625","3.9615","9189.5254","5.5056","3408.3899"
"194.600","75.7981","15","-0.7102","0.2283","-1.4692","-41.3950","-19.0699","408.6732","6.0000","0.1000","63.2601","41.56758320","44.94832346","-0.6055","-0.3943","-1.2637","9.9404","-1.4054","-0.8740","-596.0250","105.9781","174.6250","3.9617","9248.7998","5.5369","3409.4402"
"194.650","76.0476","15","-0.6509","0.1982","-1.4671","-42.5019","-17.3851","408.6446","6.0000","0.1000","69.6191","41.56758998","44.94831466","-0.2664","-0.2786","-0.9641","34.9203","3.4032","5.7752","-594.2750","100.3344","174.7500","3.9618","9339.7246","5.5681","3410.4949"
"194.700","76.3764","15","-0.5626","0.2021","-1.4477","-43.1347","-14.9595","408.6269","6.0000","0.1000","81.2573","41.56759679","44.94830565","-0.1617","-0.2209","-0.8052","23.5836","-2.8085","4.5697","-593.9750","96.1844","175.7063","3.9620","9358.7500","5.5994","3411.5537"
"194.750","76.7594","15","-0.4590","0.2790","-1.3459","-43.6278","-12.1470","408.6457","6.0000","0.1000","100.5732","41.56760364","44.94829662","-0.4957","-0.0630","-1.0410","2.7811","-1.6764","3.7600","-597.9000","94.7000","179.3687","3.9621","9390.5000","5.6306","3412.6169"
"194.800","77.1863","15","-0.3310","0.3282","-1.3372","-44.1117","-8.7052","408.6169","6.0000","0.1000","141.1177","41.56761045","44.94828747","-0.5391","-0.0290","-1.0049","7.7266","4.4249","5.7385","-599.5000","94.3750","181.4812","3.9623","9465.0752","5.6619","3413.6855"
"194.850","77.9046","15","-0.2114","0.3179","-1.3805","-44.4369","-5.5196","408.5612","6.0000","0.1000","224.6346","41.56761743","44.94827834","-0.2935","0.1823","-1.1035","34.3781","2.6454","13.4316","-596.3250","94.7719","180.7750","3.9624","9505.7500","5.6931","3414.7629"
"194.900","78.1723","15","-0.1015","0.2663","-1.3795","-44.5978","-2.6314","408.5373","6.0000","0.1000","472.8088","41.56762434","44.94826912","-0.2299","0.4084","-0.9961","67.2719","-0.5996","22.5508","-597.3750","94.5188","177.9688","3.9626","9547.8496","5.7244","3415.8472"
"194.950","78.4443","15","0.0381","0.1969","-1.3130","-44.7017","0.9806","408.5402","6.0000","0.0993","1273.2362","41.56763123","44.94825972","-0.5182","0.4812","-0.8513","70.2453","-1.5526","30.4625","-610.4750","92.2937","169.8438","3.9627","9587.6250","5.7556","3416.9348"
"195.000","79.0725","15","0.1926","0.0730","-1.2528","-44.5237","4.9397","408.5420","6.0000","0.0900","254.7686","41.56763844","44.94825055","-1.1299","0.7710","-0.8564","7.8430","-2.4692","29.4414","-621.3250","92.2625","164.4500","3.9629","9306.0752","5.7869","3418.0286"
"195.050","79.5862","15","0.3589","-0.0815","-1.2280","-43.9881","9.1937","408.5324","6.0000","0.0957","137.7740","41.56764580","44.94824136","-1.2900","1.0139","-0.7405","-66.2391","-2.3685","13.7203","-631.8000","103.3281","163.1375","3.9630","8898.0000","5.8181","3419.1304"
"195.100","79.5400","15","0.5423","-0.2592","-1.2236","-43.2732","13.9245","408.5029","6.0000","0.1000","90.9129","41.56765321","44.94823242","-1.1426","1.2139","-0.3953","-46.9875","1.5503","11.0699","-638.9000","114.0094","163.1187","3.9632","8337.0996","5.8494","3420.2346"
"195.150","78.0953","15","0.7097","-0.4494","-1.2231","-42.4364","18.3347","408.4967","6.0000","0.1007","67.7910","41.56766048","44.94822399","-0.8638","1.0605","-0.3145","33.6203","0.6152","24.0039","-641.7250","121.5906","163.9750","3.9633","8153.2002","5.8806","3421.3286"
"195.200","76.0803","15","0.8831","-0.5948","-1.0997","-41.1036","23.0692","408.5337","6.0000","0.1133","52.4879","41.56766774","44.94821609","-0.9570","1.0781","-0.5898","39.8359","0.0421","26.6555","-642.9500","126.2438","164.0250","3.9635","8306.5498","5.9119","3422.4004"
"195.250","74.8218","15","1.0134","-0.6758","-1.0019","-39.7460","26.8437","408.5601","6.0000","0.1200","44.3615","41.56767514","44.94820850","-0.8904","1.4077","-0.6829","31.0438","1.4424","23.3633","-648.1250","128.7125","159.1812","3.9636","8386.8496","5.9431","3423.4473"
"195.300","73.9001","15","1.1072","-0.6767","-0.9583","-38.6029","29.8004","408.5642","6.0000","0.1200","39.4679","41.56768252","44.94820122","-0.8525","1.4424","-0.6035","68.3281","-1.8617","21.3734","-652.9250","129.5063","154.3313","3.9638","8472.8252","5.9744","3424.4795"
"195.350","72.8451","14","1.2065","-0.6097","-0.9212","-37.0534","32.9996","408.5691","6.0000","0.1208","35.1328","41.56769000","44.94819439","-0.9656","1.1030","-0.6870","71.8500","1.4326","19.9148","-655.4500","126.4500","150.3250","3.9639","8290.8496","5.9800","3425.4990"
"195.400","71.8565","14","1.2544","-0.5530","-0.8420","-34.9492","34.8210","408.5855","6.0000","0.1332","32.8432","41.56769769","44.94818817","-0.6807","0.9351","-0.8076","41.3063","3.3991","20.5211","-657.9250","123.4219","148.1375","3.9641","8310.4248","5.8689","3426.5044"
"195.450","71.1320","15","1.2426","-0.5107","-0.8064","-32.8165","34.9683","408.5804","6.0000","0.1400","32.3751","41.56770549","44.94818238","-0.6965","1.0203","-0.7615","49.1484","-2.9724","26.9102","-663.1250","122.1719","151.1062","3.9642","8272.6250","5.7578","3427.4968"
"195.500","70.1936","15","1.1954","-0.4562","-0.7680","-31.4628","34.0758","408.5804","6.0000","0.1318","32.7848","41.56771316","44.94817659","-0.9219","1.1865","-0.6851","84.5500","1.4160","42.1578","-669.3500","122.0500","152.6500","3.9644","8101.5752","5.6467","3428.4785"
"195.550","69.6970","15","1.1899","-0.4192","-0.7268","-30.3455","34.3200","408.5820","6.0000","0.1200","32.3212","41.56772084","44.94817106","-0.8420","1.2378","-0.7605","121.0375","5.2307","51.0312","-683.9250","124.9313","141.8313","3.9645","7980.5752","5.5356","3429.4504"
"195.600","69.3589","15","1.2231","-0.4801","-0.6823","-28.3482","35.6752","408.5786","6.0000","0.1265","30.9425","41.56772872","44.94816612","-0.7847","1.0830","-0.8193","51.5781","1.9217","36.8563","-696.3000","128.1812","132.4875","3.9647","7891.5249","5.4244","3430.4167"
"195.650","68.3743","15","1.2680","-0.5745","-0.7057","-26.2575","37.4704","408.5540","6.0000","0.1458","29.0419","41.56773657","44.94816159","-0.8916","1.2812","-0.7788","-77.1609","7.9951","20.6336","-702.9000","134.0000","135.4438","3.9648","7746.1499","5.3133","3431.3726"
"195.700","66.9236","15","1.3496","-0.6177","-0.6767","-24.0746","40.5054","408.5469","6.0000","0.1583","26.2958","41.56774425","44.94815763","-0.7974","1.6445","-0.7871","-69.2906","12.3414","27.4977","-705.5000","140.1125","139.9438","3.9650","7786.1748","5.2022","3432.3110"
"195.750","64.9172","15","1.3804","-0.5695","-0.6532","-22.2548","42.1236","408.5481","6.0000","0.1600","24.5276","41.56775175","44.94815400","-0.6470","1.6660","-0.9604","62.2391","3.0271","39.3016","-702.1000","152.6687","138.4937","3.9652","7701.6001","5.0911","3433.2273"
"195.800","63.6026","15","1.3750","-0.5012","-0.6657","-20.3545","42.6150","408.5240","6.0000","0.1600","23.7538","41.56775924","44.94815077","-0.6060","1.2217","-1.0146","110.5250","-2.4995","37.0625","-699.0250","162.6125","136.0375","3.9654","7745.1499","5.0000","3434.1213"
"195.850","63.1428","15","1.3528","-0.4336","-0.6388","-17.8125","42.5209","408.5124","6.0000","0.1657","23.6342","41.56776692","44.94814811","-0.4880","1.0342","-1.0918","33.5461","8.2533","34.8937","-707.4750","163.7188","134.8875","3.9656","8008.0752","5.0000","3435.0010"
"195.900","63.1180","15","1.4121","-0.3389","-0.5917","-15.1666","44.9415","408.5046","6.0000","0.1700","22.3525","41.56777475","44.94814591","-0.2119","1.3086","-1.2725","7.0892","14.3340","40.6375","-718.3500","162.1500","134.8562","3.9658","8186.1748","5.0000","3435.8774"
"195.950","62.7962","15","1.4843","-0.1955","-0.5770","-12.6423","47.6993","408.4963","6.0000","0.1600","20.9528","41.56778261","44.94814417","-0.1207","1.3784","-1.3237","34.4844","3.0854","37.5828","-716.6500","165.0250","143.2625","3.9660","7978.2998","5.0000","3436.7520"
"196.000","62.5869","15","1.4512","-0.1186","-0.6118","-10.9487","46.9073","408.4596","6.0000","0.1632","21.2355","41.56779040","44.94814268","-0.3223","1.1514","-1.3262","-1.9065","-0.9278","29.4344","-710.6000","169.5375","152.8562","3.9662","8080.2500","5.0000","3437.6226"
"196.050","62.8028","14","1.4470","-0.0592","-0.6173","-8.9789","46.9557","408.4405","6.0000","0.1700","21.2868","41.56779830","44.94814144","-0.5515","1.4077","-1.4087","-34.9273","5.0471","34.3250","-709.7250","178.6500","152.2125","3.9664","8153.7002","5.0000","3438.4932"
"196.100","62.3150","15","1.5563","0.0072","-0.5987","-6.6354","50.6153","408.4292","6.0000","0.1782","19.5943","41.56780606","44.94814076","-0.5728","1.6377","-1.3438","30.1072","4.3139","44.4688","-710.9750","188.0875","147.8313","3.9666","8079.1001","5.0000","3439.3623"
"196.150","61.9105","15","1.6653","0.0259","-0.5101","-4.2936","54.1888","408.4451","6.0000","0.1900","18.1834","41.56781386","44.94814046","-0.4670","1.3745","-1.1304","110.1281","-2.8158","49.0875","-708.8250","196.5750","145.4688","3.9668","7797.4751","5.0000","3440.2256"
